Start Date,End Date,Response ID,Are you a current SAA member?,How frequently would you estimate you have consulted the SAA Principles of Ethics in the past?,How have you used the SAA Principles of Ethics? Please check all that apply. - Selected Choice,How have you used the SAA Principles of Ethics? Please check all that apply. - Other - Text,"Have you consulted any other codes of ethics? If so, please specify which organization's and how you have used them.",Please feel free to elaborate on your answer here:,What do you see as being the primary ethical concerns in the field today?,"Principle 1: Stewardship

The archaeological record, that is, in situ archaeological material and sites, archaeological collections, records and reports, is irreplaceable. It is the responsibility of all archaeologists to work for the long-term conservation and protection of the archaeological record by practicing and promoting stewardship of the archaeological record. Stewards are both caretakers of and advocates for the archaeological record for the benefit of all people; as they investigate and interpret the record, they should use the specialized knowledge they gain to promote public understanding and support for its long-term preservation. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 2: Accountability

Responsible archaeological research, including all levels of professional activity, requires an acknowledgment of public accountability and a commitment to make every reasonable effort, in good faith, to consult actively with affected group(s), with the goal of establishing a working relationship that can be beneficial to all parties involved. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 3: Commercialization

The Society for American Archaeology has long recognized that the buying and selling of objects out of archaeological context is contributing to the destruction of the archaeological record on the American continents and around the world. The commercialization of archaeological objects - their use as commodities to be exploited for personal enjoyment or profit - results in the destruction of archaeological sites and of contextual information that is essential to understanding the archaeological record. Archaeologists should therefore carefully weigh the benefits to scholarship of a project against the costs of potentially enhancing the commercial value of archaeological objects. Whenever possible they should discourage, and should themselves avoid, activities that enhance the commercial value of archaeological objects, especially objects that are not curated in public institutions, or readily available for scientific study, public interpretation, and display.
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 4: Public Education and Outreach

Archaeologists should reach out to, and participate in cooperative efforts with others interested in the archaeological record with the aim of improving the preservation, protection, and interpretation of the record. In particular, archaeologists should undertake to: 1) enlist public support for the stewardship of the archaeological record; 2) explain and promote the use of archaeological methods and techniques in understanding human behavior and culture; and 3) communicate archaeological interpretations of the past. Many publics exist for archaeology including students and teachers; Native Americans and other ethnic, religious, and cultural groups who find in the archaeological record important aspects of their cultural heritage; lawmakers and government officials; reporters, journalists, and others involved in the media; and the general public. Archaeologists who are unable to undertake public education and outreach directly should encourage and support the efforts of others in these activities. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 5: Intellectual Property

Intellectual property, as contained in the knowledge and documents created through the study of archaeological resources, is part of the archaeological record. As such it should be treated in accord with the principles of stewardship rather than as a matter of personal possession. If there is a compelling reason, and no legal restrictions or strong countervailing interests, a researcher may have primary access to original materials and documents for a limited and reasonable time, after which these materials and documents must be made available to others. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 6: Public Reporting and Publication

Within a reasonable time, the knowledge archaeologists gain from investigation of the archaeological record must be presented in accessible form (through publication or other means) to as wide a range of interested publics as possible. The documents and materials on which publication and other forms of public reporting are based should be deposited in a suitable place for permanent safekeeping. An interest in preserving and protecting in situ archaeological sites must be taken in to account when publishing and distributing information about their nature and location. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 7: Records and Preservation

Archaeologists should work actively for the preservation of, and long term access to, archaeological collections, records, and reports. To this end, they should encourage colleagues, students, and others to make responsible use of collections, records, and reports in their research as one means of preserving the in situ archaeological record, and of increasing the care and attention given to that portion of the archaeological record which has been removed and incorporated into archaeological collections, records, and reports. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 8: Training and Resources

Given the destructive nature of most archaeological investigations, archaeologists must ensure that they have adequate training, experience, facilities, and other support necessary to conduct any program of research they initiate in a manner consistent with the foregoing principles and contemporary standards of professional practice. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 9: Safe Educational and Workplace Environments

Archaeologists in all work, educational, and other professional settings, including fieldwork and conferences, are responsible for training the next generation of archaeologists. Part of these responsibilities involves fostering a supportive and safe environment for students and trainees. This includes knowing the laws and policies of their home nation and institutional workplace that pertain to harassment and assault based upon sex, gender identity, sexual orientation, ethnicity, disability, national origin, religion, or marital status. SAA members will abide by these laws and ensure that the work and educational settings in which they have responsible roles as supervisors are conducted so as to avoid violations of these laws and act to maintain safe and respectful work and learning environments. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"As a whole, the SAA Principles of Ethics satisfactorily addresses the ethical situations archaeologists find themselves in today.",Please elaborate here:,"The SAA Principles of Ethics adequately addresses ethical concerns in the country in which I work, am a student, or teach.",Please elaborate here:,The SAA Principles of Ethics adequately addresses ethical concerns in sector in which I work.,Please elaborate here:,Are there additional ethical issues that should be addressed by the Principles?,Please elaborate here:,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish and enforce best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish expectations for the behavior of professionals,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Demonstrate integrity of profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - For use in education and training,"What type of ethical document(s) do you feel would best serve the SAA membership? Please check all that apply.

	Aspirational Code: An aspirational code focuses on a set of shared values and ideals that encourage ethical behavior for members of the society or organization. The current SAA Principles of Archaeological Ethics are an aspirational code.
	Living Document: A living document is a set of ethical statements that can be continually updated (e.g. a blog) and provide a platform to actively respond to ethical situations and challenges. A living document usually accompanies a set statement on ethics. An example of a living document is the AAA Ethics Forum.

 If necessary:


	Separate Principles of Ethics and Standards of Practice or Performance: Two statements that address 1) ethical principles and 2) best practices for archaeology as separate documents.
	An ethical document that provides examples: An ethical statement or code that uses practical examples to illustrate its components.",Feel free to comment on these formats or suggest additional formats here:,Are you a member of the RPA?,,,,,,,,,,,,,
4/13/20 11:52,4/13/20 17:28,R_2Cjj4kCDy4RrfSx,Yes,Several times a year,"To refresh or gain personal knowledge of ethics,For teaching or training purposes",,No,,"Safety in the field, labs, and classroom. Preservation of the archaeological record.",Strongly Agree,This is a foundational principle. I teach a class built around the SAA Principles and this is one of the three that find most common application (#3 and #9 are the others).,Agree,"It would be helpful to list at least exemplars of ""affected groups"" as some people may not think sufficiently outside the box about who are stakeholders.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,"To the extent that there is a problem, it is not with the formulation of the principles but with getting people to pay attention to them. In this sense, RPA's principles are more effective because violating them have consequences. SAA should consider urging members more strongly to become members of the Register.",Strongly Agree,,Strongly Agree,,No opinion/Not sure,"Not that come to mind immediately, but as new situations arise, SAA should remain alert to needs arising. Perhaps have a standing committee to assess potential needs on a yearly basis?",3,5,1,2,4,"I am satisfied with the format of the current Principles,An aspirational code,A living document","As noted above, the world is changing quickly and there will surely be new ethical challenges for archaeologists and new threats to the archaeological record. This is why I checked that I am satisfied with the current principles but also would like to see a living document or some other formal means of responding to new challenges/threats.",Yes,,,,,,,,,,,,,
4/13/20 17:13,4/13/20 17:28,R_RPRElYjppPhApvX,Yes,Once or twice,I have not used the Principles,,Yes,"American Anthropological Association       I also have students in my ""ethnography"" class study the principles",Adequate engagement with local populations,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,Strongly Agree,,Strongly Agree,ME TOO,Strongly Agree,,Agree,,Agree,,No opinion/Not sure,,2,3,1,5,4,Ethical document(s) that provides examples,,No,,,,,,,,,,,,,
4/13/20 17:14,4/13/20 17:39,R_3jUVb6BKZmD4XLW,Yes,Occasionally ,"To address an ethical problem,To refresh or gain personal knowledge of ethics,For teaching or training purposes,In working with the public or non-archaeologists,As a student in an archaeological class or field school",,Yes,Register of Professional Archaeologists; American Anthropological Association,"Harassment, assault, and other abuses of power within both academic and CRM settings.

Relationships with descendent communities.

Treatment of human remains, especially the remains of Indigenous peoples.",Agree,,Agree,"Due to the particular racist and colonialist historical and cultural background of archaeology (especially in North America), this should really include an explicit reference to working with Indigenous groups.",Agree,,Agree,,Neutral,Needs more detail on balancing the protection of sensitive cultural knowledge and site locations with the imperative to make knowledge public.,Neutral,"Should encourage best practices for digital data curation, including the basic requirement of having a written data management plan for every project (including plans for long-term maintenance of digital data to avoid losing the ability to read legacy data).",Agree,,Disagree,This is far too important an issue to cover in 44 words. What counts as training?,Strongly Disagree,"Weak. WAY too weak. Abiding by laws should be a given, and we need MUCH more stringent and detailed ethical policies. This needs to include a statement that any SAA member who leads projects should have specific training on how to create a safe environment, and the responsibility of each member (regardless of their responsibility level) to commit to eliminate unsafe and abusive behavior.",Neutral,Safety and abuse need FAR better and more explicit ethical standards.,Neutral,,Disagree,,Yes,"Abuse of power needs to be clearly and explicitly stated as unacceptable behavior. Abuse of power makes our field unsafe for entire classes of people and contributes to persistent issues with lack of diversity within our field. This lack of diversity is not just an issue of social justice, it also impacts the quality of the science. We study human behavior: the lived experiences of every class of people bring unique perspectives, greatly enriching the body of hypotheses we can draw upon for testing.",5,1,2,4,3,"An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,,,,,,,,,,,,,
4/13/20 17:20,4/13/20 17:47,R_1F5if7HiVGEnQ1n,Yes,Once or twice,"To address an ethical problem,To refresh or gain personal knowledge of ethics,To write a report, article, or publication",,Yes,RPA ethical code.,"1) Protection of the cultural heritage resources from unauthorized and unethical damage and destruction.

2) Protection of the rights of descendant peoples to have appropriate access to these resources.

3) Protection of the rights of archaeologists to have appropriate access to these resources in accordance with 1) and 2).",Strongly Agree,,Strongly Agree,,Strongly Agree,"However, it must be noted that there is a legal requirement under the Archaeological Resources Protection Act of 1979 (ARPA) and the ARPA Uniform Regulations for archaeologists to determine the commercial value of archaeological resources which have been the subject of unauthorized removal from federal or Indian lands in the course of violations of this act. This provision was included in ARPA to combat the unauthorized trafficking of archaeological resources. These commercial value determinations are required for the purpose of enforcing ARPA and should be kept confidential except for their use within in the context of the legal system. It also should be noted that some states have adopted the ARPA measures of harm, including commercial value, as determinations of the degree of damage in their state statutes protecting archaeological resources.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,"As indicated in a previous comment, there may be a need to address the legal need for commercial value determinations in archaeological violation cases as an exception to the general ethical principle regarding avoidance of such determinations.",Strongly Agree,,No,I believe the current Principles address the major ethical issues.,,,,,,I am satisfied with the format of the current Principles,,Yes,,,,,,,,,,,,,
4/13/20 17:27,4/13/20 17:51,R_3scgGldOZ1gabu8,Yes,I have never consulted the Principles ,I have not used the Principles,,Yes,ROPA: in consideration of filing a formal grievance.,"Native American:archaeologist cooperation.

Private companies going out of business and land-filling collections because they were never properly curated.

Male:Female sexual harassment.

",Strongly Agree,,Strongly Agree,,Agree,"This principle does not go far enough to discourage this kind of activity. These principles are just words and no one is sworn to abide by them, e.g., there is no consequence for not following these principles. Expulsion from SAA is not an outcome and even if it were, it carries no weight. Don’t get me wrong, these principles are absolutely, but do not believe they are doing anything more than covering SAA’s ass in case liability or litigation against it occurs.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,No opinion/Not sure,,1,5,2,3,4,"An aspirational code,A living document",,Yes,,,,,,,,,,,,,
4/13/20 17:13,4/13/20 17:52,R_3h6c6IR3UhiPKH4,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,For teaching or training purposes",,Yes,American Anthropology Association;; Society for California Archaeology: For personal knowledge and teaching.,"Too many archaeologist either do not know what ethics behavior entails or do not care, putting self-interest first.",Strongly Agree,,Strongly Agree,"The greatest difficulty is the often conflicting groups, who do not want other groups to have an equal level of consultation.",Strongly Agree,The greatest difficulty with this principle is that one does not always know an archaeological object has a commercial value.,Strongly Agree,,Strongly Agree,"The one difficulty with complying with this principle is that in some regions of this country, there are not safe archival locations for collections and the metadata that should accompany them.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,"These situations have always been present, not just today.",Strongly Agree,I only work in the USA,Strongly Agree,,Yes,Religious believes,2,1,5,4,3,I am satisfied with the format of the current Principles,,No,,,,,,,,,,,,,
4/13/20 17:32,4/13/20 17:53,R_3lzB3qW9XwtpkNR,Yes,Once or twice,"To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,I used the codes of ethics from other archaeological organizations to develop an undergraduate activity to help students understand archaeological ethics.,#NAME?,Agree,"Perhaps the addition of the implications for the irreplaceable record. Meaning, the archaeological record is not a renewable resource and as such, excavation should only be undertaken under appropriate circumstances.",Neutral,"The statement echos regulations around cultural resource management a little too much for me, in that it isn't specific enough. It doesn't even include a mention of following regulations or laws in place to protect, for example, native american interests. ",Agree,Is there a reason this principle doesn't flat out state that commercialization of archaeological objects should NOT be undertaken by members of the society?,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,"As mentioned in a previous principle, perhaps the addition of a statement regarding when it is appropriate to excavate as once excavation is undertaken, the site (or that portion of the site) is gone for good.",Agree,,Neutral,"(see previous comments)
There is no ethics statement regarding plagiarism, is there a reason for this?",Neutral,,Neutral,,Yes,(see previous comments),1,5,2,3,4,"An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice",,No,,,,,,,,,,,,,
4/13/20 17:24,4/13/20 17:56,R_2dW3b3bMKpZ6hOp,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,For teaching or training purposes",,Yes,ethics in conservation and pedagogy,"Primary ethical concerns are twofold:

1) Responsible research and curation of the materials of the human past, with due consideration given to the rights of shareholders and descendant communities.

2) The ethnics within higher education itself, including the exploitation and abuse of adjunct faculty and graduate students.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Agree,,Agree,,Agree,,Yes,"The SAA should issue a statement supporting the rights of, and discouraging the use of, adjunct professors and gradate students involved in teaching lecture courses.",1,3,4,5,2,An aspirational code,,No,,,,,,,,,,,,,
4/13/20 17:32,4/13/20 18:01,R_uqRPkNwIU6JSGGZ,Yes,Occasionally ,"To address an ethical problem,To refresh or gain personal knowledge of ethics,In working with the public or non-archaeologists",,Yes,"This is a very broad question/response, perhaps poorly stated. It is hard to understand what your scope of response is intended to cover. I have received, for example, ethics training as an employee that had nothing to with archaeology or anthropology.",The behavior towards or treatment of fellow professionals. This could be but isn't necessarily in conducting reviews of performance or documents; or in interpersonal relations.,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,"I prefer the term conservation over preservation. Preservation in many cases is not possible/practical, but the resource should be conserved/maintained to the extent possible. Examples include repatriated grave goods and materials on highly erosive terrain.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,The principle deficiency lies in reporting mechanisms and enforcement procedures for the Principles.,Agree,The principle deficiency lies in reporting mechanisms and enforcement procedures for the Principles.,Agree,The principle deficiency lies in reporting mechanisms and enforcement procedures for the Principles.,No opinion/Not sure,,3,4,1,2,5,I am satisfied with the format of the current Principles,,No,,,,,,,,,,,,,
4/13/20 17:52,4/13/20 18:01,R_tSuyg9uEw6vrx2p,Yes,Once or twice,To refresh or gain personal knowledge of ethics,,No,,Making sure data and collections are stored for the long term.,Agree,,Agree,,Agree,,Agree,,Neutral,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,No,,,,,,,I am satisfied with the format of the current Principles,,No,,,,,,,,,,,,,
4/13/20 17:52,4/13/20 18:08,R_24YCcnPgWSkSv6N,Yes,About once a year,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,American Anthropological Association & American Association of Physical Anthropologists: mainly in working with students in the field and classroom and in student assignments,"gender respect and fairness (including harassment issues); work in communities and with individual informants, work with animal subjects",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,No opinion/Not sure,,,,,,,"An aspirational code,Ethical document(s) that provides examples",,Yes,,,,,,,,,,,,,
4/13/20 13:44,4/13/20 18:15,R_2CdKZRHrJjJHZt2,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,Referred to it while renewing my SAA membership,In working with the public or non-archaeologists",,Yes,"Florida Anthropology Society
SEAC","1 ) ACADEMIA
Students who take on graduate studies are not guaranteed professional relationships with mentors and colleagues. 

Academic professors are not vetted for there ability to foster professional mentorships and/or to provide a certain standard of academic guidance and caregiving to the students they have accepted.

Professors/academic staff seemingly have free reign to weed out students who are not ""immediately participatory in"" and/or ""fully adept at"" any necessary departmental politics. Students who are prone to think critically, and independently or students who seek the full boundaries and characteristics of collegial atmosphere may be steered out of academic programs. 
Archaeology/anthropology professional relations are not taught or reviewed in undergraduate studies.

Archaeology/Anthropology graduate studies can be an extreme investment financially, personally and professionally and student debt is at and all time high. These circumstances can disproportionately affect nontraditional students, or those students that are the first in their family to seek a higher education - PhD. or M.A.

2 ) ON CALL ARCHAEOLOGY
I am unfamiliar with the circumstance in most states but in one of the most expensive states to reside ""On Call"" or gig archaeology employment is in many cases the only opportunity for employment in the discipline. Having participated in ""On call"" archaeology for 5 years after gaining my M.A. degree and having worked full time in Archaeology/CRM for 3 years post B.A. and before the M.A., I believe I can offer important insight.
Companies that provide on-call archaeology opportunities take zero responsibility in the unfortunate circumstances and short and long term health and lifestyle effects of this type employment. They offer no increased wages/compensation for this ""on the fly"" and often last minute request for field staff and immediate project/client responsive deployments. Many times field deployments are into extremely harsh and totally unfamiliar work environments for unknown amounts of time and they put stress on personal health and personal/family relationships. Many deployments put personal safety in a whole different category as a result of unfamiliar work and living arrangements. From my observations other on call archaeologists (M.A./B.A) who may be desperate for steady work may chose unsafe work relations mistakenly placed in the category of ""a competitive work environment"" in order to prevail as the higher performing employee.  

Many of the companies providing these opportunities seemingly adopt a ""good doer"" or ""employment proving hero"" type of attitude by saving you from periods of unemployment. In reality they are capitalizing as much as possible as a result of this gig economy and they are perhaps normalizing one of the most unfortunate aspects of this career. In reality many of the supervisors of on call employment have little to know knowledge of the circumstances of this type of employment, as it's possible many have never operated as on call archaeologists. In addition the on call field archaeologist can provide higher quality and better responsive field archaeology then the supervisors can guide or recommend. Or they are providing a work talent that is difficult to find but completely underappreciated and under-compensated for. Supervisors may be much more recent company hires as a result of their client relations or computer/gis skills. Full time employment is thereby gained as result of having clients that you bring in as a new hire and may have nothing to do with quality work or dedicated on call response with a particular company.

 ""On call"" opportunities typically provide no guaranteed compensation for all the pre-deployment correspondence/scheduling, the many work supplies (dig kit/recordation material), the storage for all these supplies including personal PPE during gaps between work, the yearly resume updating, or the necessary timecard and expense processing. Because many clients or companies require receipts for food expense reimbursement there can be zero privacy in personal food purchase and consumption.
On call archaeologists can make no long term planning and or important financial decisions about their lifestyle as a result of unpredictable work opportunity.

These circumstances mandate a closer look at the trajectory of employment in the field of cultural resource management, and whether CRM can be a self respecting and mentally healthy career opportunity and feasible career choice. If this status quo continues more transparency is needed about the characteristics of the lifestyle before students pursue academic studies gearing them in to this direction. Also, companies should be confronted about their part in the exploitative circumstance.

I have recently started a new small business and one of my top priorities is to address this exploitative circumstance. I hope to offer public and community archaeology education outreach and or indigenous archaeology as additions to CRM projects throughout the year and thereby minimize on call employment or seasonal work. If there are grants or other funding opportunities for these diverse employment opportunities and engagements and SAA can help facilitate this please highlight this information in future SAA updates and opportunities. 



 ",Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Neutral,See ethical concerns previously outlined,Neutral,See ethical concerns previously explained,No opinion/Not sure,"Perhaps, see ethical concerns previously described. They partially fall under principle 9. Safe educational and work place environments",1,3,2,4,5,"An aspirational code,A living document,Ethical document(s) that provides examples",,No,,,,,,,,,,,,,
